10200: 9778328, 9776508, 9772228, 9778236, 9771325, 9779007, 9779737, 9778971, 9772380, 9777505, 9776369, 9210441, 9776449, 9774074, 9765680, 9779738, 9776497, 9777470, 9786699, 9778804
10201: 9772659, 9776292, 9772711, 9769712, 9778158, 9774020, 9778628, 9785500, 9737442, 9779417, 9735725, 9748060, 9770425, 9775983, 9779956, 9774826, 9757574, 9779674, 9778220, 9771775
10623: 9771686, 9775939, 9777822, 9778845, 9770450, 9777941, 9776386, 9778102, 9769348, 9777190, 9775785, 9771333, 9778710, 9776688, 9779520, 9771859, 9777043, 9774404, 9778028, 9726328
10701: 9783296, 9775648, 9775551, 9779968, 9775401, 9773356, 9769306, 9647575, 9769341, 9778843, 9777693, 9791141, 9765713, 9674436, 9777582, 9671008, 9776099, 9775793, 9489015, 9777804
10971: 9773877, 9754160, 9778843, 9778139, 9771627, 9774142, 9773700, 9776497, 9776234, 9777822, 9786699, 9780020, 9776041, 9776544, 9772768, 9772185, 9775701, 9778277, 9772706, 9761311
11132: 9774943, 9776234, 9778628, 9775567, 9724764, 9779674, 9779289, 9777767, 9773866, 9773543, 9771626, 9773947, 9774789, 9775873, 9774079, 9765244, 9789537, 9777769, 9718236, 9779705
11609: 9774549, 9774598, 9776303, 9772104, 9778063, 9775184, 9776377, 9773376, 9771330, 9428643, 9775183, 9773617, 9686845, 9782915, 9772219, 9772343, 9775352, 9774648, 9773292, 9778386
11649: 9775171, 9776710, 9773470, 9778813, 9776489, 9776434, 9771855, 9773887, 9772768, 9769504, 9759966, 9235972, 9771764, 9773350, 9772453, 9773003, 9772830, 9777636, 9759717, 9778444
11724: 9773014, 9774187, 9738868, 9773574, 9696204, 9777941, 9778939, 9778917, 9527358, 8315213, 9775500, 9743870, 9774527, 9771473, 9779956, 9773486, 9776916, 9771197, 9505105, 9777475
11951: 9775881, 9778236, 9779141, 9667806, 9773877, 9789417, 9769504, 9774352, 9778413, 9787116, 9774733, 9626040, 9772291, 9773846, 9779150, 9772115, 9776341, 9778769, 9779541, 9774706
11986: 9778102, 9771627, 9773768, 9775131, 9774017, 9772635, 9773275, 9777292, 9779430, 9776691, 9772219, 9768043, 9779242, 9767470, 9772389, 9777228, 9773188, 9773825, 9775582, 9773866
12016: 9738868, 9768308, 9776369, 9776566, 9777856, 9751737, 9778804, 9771691, 9772241, 9780020, 9730183, 9771846, 9786699, 9770451, 9768321, 9772038, 9772629, 9775900, 9765010, 9778158
