10200: 9649560, 9737094, 9780020, 9701366, 9768308, 9695851, 9652393, 9482380, 9520239, 9780019, 9452817, 9776420, 9769341, 9402377, 9679893, 9773292, 9376034, 9777492, 9665676, 7831952
10201: 9775800, 9765153, 9776148, 9773279, 9777492, 9785062, 9779071, 9775648, 9482177, 9772104, 9776176, 9652905, 9685513, 9783075, 9759544, 9765545, 9777182, 9772433, 9768308, 9785000
10623: 9776023, 9778845, 9777182, 9779288, 9768308, 9493113, 9754794, 9482380, 9316440, 9778102, 9766088, 9698306, 9779071, 9629357, 9772092, 9746342, 9749830, 9701366, 9306867, 9777307
10701: 9752388, 9773290, 9741832, 9106131, 9452817, 9776420, 9670033, 9779288, 9787243, 7984796, 9238262, 9404462, 9674639, 7976506, 9786066, 9785799, 9776148, 9765955, 9768308, 9690499
10971: 9783296, 9713719, 9776148, 8881380, 9777492, 9785062, 8812424, 9597965, 9773290, 9692521, 9788736, 9652905, 7571369, 9703727, 9423230, 9769387, 9769432, 9770450, 9779411, 9060044
11132: 9783296, 9771842, 9776148, 9785000, 9776176, 9785062, 9776315, 9778627, 9750161, 9777804, 9768308, 9376116, 9773378, 9775648, 9740907, 9765153, 9748060, 9788736, 9779411, 9775990
11609: 9783296, 9777768, 9771568, 8076727, 9772433, 9781262, 9711149, 9779184, 9774352, 9463929, 9765713, 9779411, 9773700, 9773279, 9772178, 9775733, 9749830, 9782319, 9665676, 9778842
11649: 9779737, 9778257, 9776148, 9402377, 9777492, 9785062, 9778219, 8881380, 9777299, 9769387, 9776176, 9648242, 9761873, 9785000, 9781763, 9765153, 9749830, 9782319, 9779411, 9191546
11724: 9783296, 9767637, 9508386, 9778627, 9765713, 9768308, 9774383, 9341375, 9776566, 9777804, 9529717, 9776420, 9594548, 9482380, 9775985, 9771855, 9777182, 9777492, 9642878, 9785000
11951: 9774392, 9746342, 9376034, 9402377, 9777492, 9698306, 9384813, 9701323, 9782994, 9780019, 9452817, 9771568, 9765965, 9768193, 9774652, 9765545, 9780020, 9782319, 9768308, 9726320
11986: 9775003, 9775733, 9785260, 9782319, 9768308, 9771859, 9783203, 9627478, 9773486, 9770450, 9782378, 9652905, 9764651, 9779288, 9778369, 9774527, 9508386, 9765955, 9238262, 8881380
12016: 9380233, 8418229, 9698306, 8438145, 9765713, 9777470, 9060044, 9775804, 9756146, 9769387, 9770450, 9779411, 8519225, 9774826, 9777636, 9771355, 9724867, 9778628, 9768308, 8660008
12286: 9783296, 9544516, 9698306, 8345701, 9777492, 9785499, 9711149, 9775648, 9585775, 9777804, 9768308, 9770450, 9485758, 9773279, 9662020, 6965775, 9508386, 9529717, 9779411, 8519225
12517: 9783296, 9776191, 9771568, 9782319, 9776176, 9786243, 9769504, 9735234, 9784094, 7516793, 9733003, 9698306, 8671597, 9719360, 9534388, 9668072, 9735725, 9772903, 9680209, 9707450
12598: 9783296, 9774527, 9777182, 9597965, 9765955, 9652905, 9402619, 9703727, 9766140, 9769387, 9790344, 9698306, 9405543, 9775990, 8263148, 9771576, 9749830, 8438145, 9768308, 9784641
12718: 9380233, 9768177, 9698306, 9782319, 9765713, 9778728, 9774826, 9773857, 9766620, 9756868, 9770450, 9779411, 9715101, 9606510, 9774229, 9462468, 9721993, 9701366, 9768308, 9781360
12750: 9509305, 9773292, 9594550, 9597965, 9306867, 9581706, 9702173, 9787034, 8169191, 9777804, 9772903, 9776420, 6805871, 9482380, 9368009, 9529776, 8438145, 8608638, 8548718, 9095356
12879: 9767665, 9774527, 9652905, 9782319, 9765955, 9777358, 9772029, 9775648, 9773486, 9765713, 9704868, 9698306, 9774923, 9597965, 9773070, 9729924, 9738729, 9778628, 9779411, 9703727
12974: 9707797, 9775277, 9749830, 9782319, 9768308, 9780514, 9627478, 9769996, 9775733, 9740237, 9766088, 9771568, 9773846, 9748319, 9789279, 9772343, 9741832, 9452817, 9779411, 9783075
13208: 9770029, 9773290, 9223506, 9782319, 9768308, 9778736, 9779577, 9341375, 9776688, 9772433, 9774541, 9652905, 9573897, 9719360, 9778732, 9768451, 9749830, 8438145, 9665676, 9656879
14241: 9783296, 9344933, 9698306, 9701366, 9529717, 9775402, 9773356, 8519225, 9371430, 9695726, 9768308, 9770450, 9773378, 9402377, 9625990, 9775131, 9776148, 9778628, 9717601, 9606510
14894: 9714376, 9782311, 9741832, 9765218, 9765955, 9776420, 9765010, 9402377, 9772367, 9778102, 9770450, 9779411, 9776152, 9728036, 9775964, 9759717, 9749830, 9782319, 9642878, 9779071
15028: 9783296, 9778351, 9748060, 9778627, 9768308, 9772433, 9709817, 9690499, 9585742, 9780019, 9452817, 9652905, 9251034, 9719360, 7840030, 9738210, 9741832, 9777492, 9680209, 9779184
15075: 9771523, 9784782, 9741832, 9748319, 9765955, 9785062, 9780496, 8881380, 9780019, 9781705, 9777492, 9698306, 9687332, 9768481, 9765336, 9785665, 9776148, 9766088, 9768308, 9783075
15162: 9685604, 6524220, 9741832, 8881380, 9777492, 9648242, 9776246, 9145316, 9342410, 9769387, 9452817, 9698306, 9485944, 9748319, 9305270, 9713719, 9735725, 9693778, 9665676, 9775648
15226: 9780919, 9770400, 9735670, 9690499, 9765955, 9698306, 9771051, 9402377, 9738095, 9778102, 9452817, 9785062, 9735795, 9597965, 9448384, 9767637, 9780020, 8438145, 9768308, 9573677
15247: 9772227, 9729924, 9508386, 9703727, 9777492, 9785062, 9777026, 9597965, 9765582, 9769387, 9529717, 9652905, 9786243, 9778627, 9774708, 9771576, 9782319, 9749830, 9768308, 9755756
15304: 9333533, 9777768, 9772228, 8519225, 9776176, 9698306, 9771051, 9060044, 9773543, 9777804, 9778628, 9785062, 9769348, 8881380, 9784809, 9768451, 9776148, 9779411, 9429236, 9316796
15545: 9755574, 9767481, 9780020, 9782319, 9768308, 9766231, 9789927, 9765218, 9740580, 9789481, 9776176, 9785062, 9398935, 9780472, 9736742, 9575212, 9777182, 9738769, 9238262, 9773857
15697: 9670154, 9713719, 9741832, 9748319, 9766088, 9785062, 9726786, 8881380, 9771842, 9740237, 9778628, 9698306, 9789386, 9766040, 9752305, 9765551, 9735725, 9776176, 9768308, 9783075
16035: 9764622, 9778102, 9703482, 9316796, 9765955, 9776420, 9470084, 9402377, 9738095, 9376116, 9679971, 8608638, 9485944, 9765218, 9765359, 9778917, 9780020, 9782319, 9642878, 9776985
16177: 9767665, 7984796, 9673285, 9703727, 9680209, 9765713, 9715101, 7971256, 9778722, 9769387, 9776176, 9698306, 9774429, 9584263, 9736876, 9784841, 9724867, 9765955, 9768308, 7976506
16562: 9236004, 9789644, 9780020, 9782319, 9768308, 9778788, 9789927, 9728036, 9775131, 9780019, 9765955, 9698306, 9761926, 9786252, 9770451, 9774527, 9376034, 9452817, 9238262, 7971256
17205: 9767665, 9575212, 9785260, 9782319, 9680209, 9772275, 9777393, 9765218, 9772367, 9544516, 9790002, 9776420, 9789404, 9597965, 9772710, 9773962, 9738729, 9790344, 9665676, 9787034
17548: 9760078, 7303601, 9701366, 9749830, 9642878, 9449625, 9714487, 9728036, 9784782, 9778102, 9777492, 9771568, 9772050, 7976506, 9780677, 9782311, 9735670, 9766088, 9306867, 9230665
17649: 9749494, 9575212, 9376034, 9789721, 9493113, 9238262, 9418347, 9769178, 9679971, 9782311, 9782083, 8608638, 9606068, 9145316, 9475708, 9774555, 9785260, 9701366, 9306867, 9740047
18095: 9770390, 9787243, 9776292, 9775927, 9238262, 9404462, 9559885, 9728036, 9713719, 9735686, 9790344, 9771568, 9773282, 9402377, 9776870, 9270363, 9749830, 9782319, 9768308, 9470084
18294: 9380233, 9768451, 9724867, 8519225, 9765713, 9779411, 8660008, 9774826, 9777969, 9768177, 9770450, 9768308, 9402377, 9775804, 9778728, 9773412, 9777182, 9778628, 9501278, 9773857
18370: 9786693, 9249923, 9685695, 6976992, 9768308, 9765713, 9789927, 9782984, 9738095, 9654563, 9790344, 9785062, 9775325, 9778627, 9765693, 9774555, 9735670, 9765955, 9642878, 9627478
19025: 9786139, 8352593, 9741832, 8519225, 9790344, 9785062, 9779355, 9106131, 9276044, 9769387, 9768308, 9770450, 9715101, 9775648, 9753689, 9344933, 9738729, 9452817, 9642878, 9699601
