10200: 9649560, 9737094, 9780020, 9701366, 9768308, 9695851, 9652393, 9482380, 9520239, 9780019, 9665676, 9493113, 9402377, 9667441, 9679893, 9773292, 9376034, 9404462, 9603293, 7831952
10201: 9775800, 9765153, 9776148, 9773279, 9777492, 9785062, 9779071, 9775648, 9482177, 9772104, 9768308, 9772433, 9783075, 9779269, 9759544, 9765545, 9777182, 9765713, 9779411, 9785000
10623: 9776023, 9778845, 9777182, 9779288, 9768308, 9493113, 9754794, 9482380, 9316440, 9778102, 9306867, 9376116, 9629357, 9743229, 9772092, 9746342, 9749830, 9701366, 9717601, 9779071
10701: 9752388, 9773290, 9741832, 9106131, 9452817, 9776420, 9670033, 9779288, 9787243, 7984796, 9238262, 9404462, 7976506, 9674639, 9786066, 9785799, 9776148, 9770450, 9768308, 9690499
10971: 9783296, 9713719, 9776148, 8881380, 9777492, 9785062, 8812424, 9597965, 9773290, 9692521, 9779411, 9770450, 9703727, 9489110, 7571369, 9776916, 9777182, 9376116, 9768308, 9060044
11132: 9783296, 9771842, 9776148, 9785000, 9776176, 9785062, 9776315, 9778627, 9750161, 9777804, 9768308, 9376116, 9775648, 9773378, 9740907, 9765153, 9748060, 9429236, 9779411, 9775990
11609: 9783296, 9777768, 9737442, 9779184, 9772433, 9779411, 9711149, 9773279, 9774352, 9463929, 9665676, 9765713, 9775927, 9773700, 9781262, 9775733, 9771568, 9782319, 9766088, 9778842
11649: 9779737, 9778257, 9776148, 9402377, 9777492, 9785062, 9778219, 8881380, 9777299, 9769387, 9779411, 9772433, 9785000, 9754794, 9781763, 9765153, 9749830, 9782319, 9768308, 9761873
11724: 9783296, 9767637, 9508386, 9778627, 9765713, 9768308, 9774383, 9341375, 9776566, 9777804, 9642878, 9757698, 9482380, 9287897, 9594548, 9767302, 9777182, 9770450, 9779411, 9785000
11951: 9774392, 9746342, 9376034, 9402377, 9777492, 9698306, 9384813, 9701323, 9782994, 9780019, 9768308, 9404462, 9768193, 9790987, 9774652, 9765545, 9780020, 9782319, 9779411, 9765965
11986: 9775003, 9775733, 9785260, 9782319, 9768308, 9771859, 9783203, 9627478, 9773486, 9770450, 9238262, 9778102, 9779288, 9724764, 9778369, 9774527, 9508386, 9765713, 9779411, 8881380
12016: 9380233, 8418229, 9724867, 9060044, 9765713, 9779411, 9775804, 8519225, 9756146, 9769387, 9768308, 9770450, 8660008, 9774826, 9777636, 9771355, 9698306, 8438145, 9778628, 8719013
12286: 9783296, 9544516, 9627332, 9775648, 9768308, 9770450, 9711149, 9773279, 9585775, 9777804, 9779411, 9765713, 8519225, 9485758, 9662020, 6965775, 9698306, 9782319, 9777492, 9785499
12517: 9783296, 9776191, 9735725, 9735234, 9776176, 9771568, 9786243, 9719360, 9784094, 7516793, 9680209, 9777804, 9707450, 9769504, 9534388, 9668072, 9749830, 9782319, 9768308, 8671597
12598: 9783296, 9774527, 9777182, 9597965, 9765955, 9652905, 9402619, 9703727, 9766140, 9769387, 9768308, 9765713, 9775990, 9683127, 8263148, 9771576, 9749830, 8438145, 9779411, 9405543
12718: 9380233, 9768177, 9721993, 9782319, 9779411, 9781360, 9774826, 9773857, 9766620, 9765713, 9767697, 9698306, 9765965, 9606510, 9778728, 9756868, 9724867, 9770450, 9768308, 9230665
12750: 9509305, 9773292, 9594550, 9597965, 9306867, 9581706, 9702173, 9787034, 8169191, 9777804, 9779411, 9757698, 9482380, 9769996, 6805871, 9529681, 9776420, 8438145, 9772903, 9095356
12879: 9767665, 9774527, 9738729, 9775648, 9765955, 9652905, 9777358, 9597965, 9773486, 9765713, 9779411, 9769387, 9703727, 9772029, 9773070, 9729924, 9724867, 9772433, 9768308, 9787034
12974: 9707797, 9775277, 9749830, 9782319, 9768308, 9780514, 9769996, 9627478, 9775733, 9740237, 9779411, 9772433, 9748319, 9786932, 9789279, 9772343, 9741832, 9429236, 9665676, 9783075
13208: 9770029, 9773290, 9223506, 9782319, 9768308, 9778736, 9779577, 9341375, 9776688, 9772433, 9665676, 9772104, 9719360, 9718808, 9573897, 9770051, 9652905, 8438145, 9776176, 9656879
14241: 9783296, 9344933, 9776148, 8519225, 9768308, 9770450, 9773356, 9402377, 9371430, 9695726, 9717601, 7516793, 9606510, 9773378, 9775402, 9775131, 9698306, 9701366, 9529717, 9625990
14894: 9714376, 9782311, 9741832, 9765218, 9765955, 9776420, 9765010, 9402377, 9772367, 9778102, 9779411, 9770450, 9728036, 9776152, 9775964, 9759717, 9749830, 9782319, 9642878, 9779071
15028: 9783296, 9778351, 9748060, 9778627, 9768308, 9772433, 9709817, 9690499, 9585742, 9780019, 9680209, 9404462, 9719360, 9778710, 7840030, 9738210, 9741832, 9770450, 9642878, 9779184
15075: 9771523, 9784782, 9741832, 9748319, 9765955, 9785062, 9780496, 8881380, 9780019, 9777492, 9781705, 9698306, 9687332, 9768481, 9765336, 9785665, 9776148, 9765713, 9768308, 9783075
15162: 9685604, 6524220, 9741832, 8881380, 9777492, 9648242, 9776246, 9145316, 9342410, 9769387, 9665676, 9404462, 9748319, 9673472, 9485944, 9776087, 9735725, 9770450, 9501278, 9775648
15226: 9780919, 9770400, 9735670, 9690499, 9765955, 9698306, 9771051, 9402377, 9738095, 9778102, 9768308, 9770450, 9597965, 9782955, 9448384, 9767637, 9780020, 8438145, 9238262, 9735795
