10200: 9778328, 9776508, 9762249, 9320267, 9790344, 9771568, 9778971, 9584263, 9771325, 9781080, 9448754, 9652905, 9777505, 9677083, 9778236, 4721905, 9741832, 9200460, 9306867, 9788797
10201: 9775983, 9774020, 9776292, 9768793, 9778628, 9698306, 9778220, 9775207, 9785500, 9770450, 9744513, 9652905, 9726453, 9780472, 9779956, 9770425, 9779417, 9772433, 9501278, 8550850
10623: 9771686, 9778845, 9223506, 9782319, 9501278, 9776386, 9771333, 9766040, 9770450, 9776688, 9778102, 9779411, 9778710, 9788797, 9775939, 9775733, 9762249, 9448535, 9603293, 9629357
10701: 9783296, 9765713, 9769370, 8438145, 9306867, 9647575, 9775648, 9773356, 9777693, 9777804, 9776176, 9771568, 9769341, 9779288, 9775551, 9771691, 9780020, 9782319, 9665676, 9791141
10971: 9773877, 9776041, 9780020, 8438145, 9603293, 9774142, 9773700, 9629357, 9776497, 7516793, 9744513, 9776420, 9772185, 9788797, 9754160, 9771691, 9762249, 9777492, 9779411, 9703727
11132: 9774943, 9778628, 9777767, 9782319, 9768308, 9775567, 9724764, 9787034, 9773543, 9777768, 9777492, 9785062, 9779355, 9690499, 9776234, 9768451, 9780020, 8438145, 9501278, 9773846
11609: 9774549, 9772104, 9765172, 9773857, 9765713, 9768308, 9478032, 9775207, 9775183, 9780019, 9790002, 9776420, 9428643, 9666148, 9774598, 9772343, 9721993, 9701366, 9717601, 9782915
11649: 9775171, 9235972, 9242051, 9775648, 9777492, 9648242, 9776489, 9775207, 9773470, 9777969, 9776176, 8608638, 9773887, 9703727, 9776710, 9771855, 9376034, 9429236, 9680209, 9785000
11724: 9738868, 9774187, 9776420, 8438145, 9765713, 9773574, 9773014, 9783075, 9778917, 9775500, 9717601, 9404462, 9771197, 8881380, 9777941, 9774527, 9679835, 9782319, 9776176, 9505105
11951: 9775881, 9774352, 9780020, 9782319, 9680209, 9779141, 9769504, 9773857, 9772291, 9772343, 9777492, 9648242, 9774733, 9773295, 9778236, 9780019, 9784696, 9785260, 9665676, 9626040
11986: 9771627, 9778102, 9780020, 9777043, 9768308, 9774017, 9776691, 9779288, 9775131, 9772104, 9772433, 9779411, 9773378, 9780472, 9773768, 9775733, 9776148, 9770450, 9665676, 9748319
12016: 9738868, 9768308, 9780020, 8462836, 9730183, 9776369, 9751737, 9770126, 9776566, 9769387, 9777492, 9771568, 9777856, 9773279, 9778804, 9771691, 9762249, 9693778, 9779411, 9789721
12286: 9779267, 9771896, 9785260, 9782319, 9501278, 9774595, 9773014, 9778627, 9776566, 9777804, 9778628, 9771568, 9771051, 9779713, 9778168, 9779285, 9748060, 9529717, 9238262, 9775990
12517: 9779520, 9759717, 9762249, 9703727, 9772903, 8608638, 9779777, 9772866, 9766140, 9544516, 9788736, 9776420, 9773887, 9780472, 9776190, 9770400, 9376034, 9376116, 9603293, 9788797
12598: 9778971, 9774461, 9776420, 9782319, 9770450, 9761859, 9773296, 9775648, 9773470, 9730183, 9788736, 9698306, 9777307, 9772866, 9776322, 9778102, 9777043, 9749830, 9779411, 9772050
12718: 9779181, 9773290, 9780020, 8438145, 9238262, 9779541, 9746810, 9768481, 9778942, 9757698, 9730183, 9648242, 9776246, 9770126, 9776234, 9771691, 9762249, 9790344, 9665676, 9780472
12750: 9449555, 9747690, 9257304, 9145316, 9376116, 9306867, 9775486, 9482380, 9771896, 9777705, 9777492, 9771568, 9364014, 9106131, 9774937, 9772343, 9762249, 9581706, 9603293, 9773857
12879: 9775752, 9781656, 9762249, 9782984, 9778628, 9698306, 9773045, 9788797, 9772279, 9544516, 9790344, 9652905, 9771125, 9677083, 9776303, 9462468, 9724867, 9777492, 9603293, 9629357
12974: 9772443, 9779867, 9762249, 9773857, 9788736, 8608638, 9778971, 9773279, 9773962, 9733713, 9765713, 9680209, 9773296, 9768481, 9779748, 9774352, 9724867, 9448535, 9501278, 9786252
13208: 9772088, 9768308, 9778827, 9782319, 9777492, 9777856, 9711149, 9230665, 9774461, 9778102, 9779411, 9376116, 9778710, 9780472, 9770029, 9759717, 9776148, 9452817, 9306867, 9779713
14241: 9738868, 9730183, 9696204, 9668080, 9306867, 7516793, 9683127, 9482380, 9778257, 9733713, 9757698, 9238262, 9391490, 9775927, 9772453, 9771691, 9376034, 9452817, 9603293, 9597965
14894: 9778216, 9772367, 9780020, 9701366, 9680209, 9777992, 9781987, 9775927, 9542734, 9778102, 9777492, 9785062, 9776985, 9779184, 9775347, 9773412, 9762249, 9376116, 9768308, 9703727
15028: 9772963, 9776041, 9748060, 9703727, 9772433, 9768308, 9775846, 9775207, 9771151, 9772104, 9778628, 9771568, 9776315, 9770126, 9779129, 9773987, 9776148, 9765955, 9603293, 7976506
15075: 9775611, 9780019, 9765680, 9768481, 9777492, 8608638, 9772751, 9786252, 9777693, 9581706, 9772291, 9698306, 9770729, 9629357, 9773877, 9773962, 9762249, 9693778, 9779411, 9627478
15162: 9759966, 9771691, 9762249, 9775648, 9790344, 9652905, 9776489, 9703727, 9776394, 7516793, 9775500, 9648242, 9776386, 9778627, 9772366, 9771576, 9242051, 9238262, 9493113, 9718090
15226: 9776551, 9775733, 9782319, 9293016, 9680209, 9771051, 9770145, 9779184, 9772367, 9777804, 9765713, 9501278, 9711149, 9778627, 9775793, 9776191, 9376034, 9782083, 9306867, 9005850
15247: 9788495, 9770425, 9779417, 9748319, 9778628, 9652905, 9753788, 9775207, 9774020, 9765713, 9767490, 9679835, 9786729, 9674571, 9774937, 4721905, 9776292, 9768308, 9772433, 9782984
15304: 9775611, 9771896, 9738729, 9775990, 9772903, 9785062, 9778736, 9277339, 9779867, 7984796, 9777492, 9698306, 9772443, 9668080, 9775785, 9774352, 9776148, 9429236, 9238262, 9060044
15545: 9435832, 9772343, 9748060, 9482380, 9768308, 9770450, 9777364, 9728036, 9391394, 9709555, 9766088, 9679835, 9776560, 9701323, 9521404, 9789644, 9780020, 9701366, 9642878, 9769380
15697: 9775697, 9771896, 9777182, 9775990, 9770450, 9680209, 9772866, 9783203, 9773210, 9544516, 9777492, 9785062, 9773351, 9145316, 9771166, 9772957, 9749830, 9782319, 9779411, 9777358
16035: 9778198, 9780193, 9762249, 9778627, 9790344, 8608638, 9789386, 9629357, 9777299, 9544516, 9603293, 9493113, 9766468, 9788797, 9754160, 9774352, 9776148, 9501278, 7516793, 9230665
16177: 9761859, 9773987, 9779417, 9779184, 9776176, 9776420, 9778971, 9766040, 9777693, 9777768, 9306867, 9770450, 9766468, 9775990, 9773003, 9771691, 9780020, 9701366, 9501278, 9772050
16562: 9771253, 9684126, 9701366, 9776420, 9776176, 9778701, 9788766, 9701323, 9779564, 9772104, 9642878, 9376116, 9773296, 9773279, 9759966, 9775647, 9776148, 9717601, 7516793, 9779184
17205: 9778842, 9773392, 9762249, 9779288, 9768308, 9581706, 9737393, 9775648, 9778722, 9778102, 6141222, 9698306, 9777505, 9402377, 9775998, 9774096, 9272340, 9777492, 9779411, 9775927
