10200: 9778328, 9776508, 9762249, 9772228, 9778236, 9276139, 9788823, 4721905, 9320267, 7857085, 9771568, 9790344, 9293016, 9781080, 7516793, 9306867, 8438145, 9771325, 9779007, 9779737
10201: 9772659, 9774020, 9770450, 9782319, 9776292, 9772711, 9778628, 9770425, 9775983, 9779956, 8494970, 9744513, 9768793, 9501278, 9223506, 9777804, 9698306, 9769712, 9778158, 9785500
10623: 9771686, 9778845, 9223506, 9782319, 9770450, 9776386, 9778102, 9771333, 9776688, 9777043, 9744513, 9705749, 9766040, 9762249, 9448535, 9501278, 8608638, 9775939, 9777822, 9777941
10701: 9783296, 9765713, 9769370, 8438145, 9775648, 9773356, 9647575, 9777693, 9777804, 9306867, 9771691, 9771568, 9776176, 9780020, 9767490, 8389835, 9741832, 9775551, 9779968, 9775401
10971: 9773877, 9780020, 9776041, 8438145, 9774142, 9773700, 9776497, 9744513, 9776420, 9777492, 9772228, 9762249, 9629357, 7516793, 8345701, 9603293, 9544516, 9754160, 9778843, 9778139
11132: 9774943, 9778628, 9777767, 9782319, 9776234, 9724764, 9773543, 9768451, 9777768, 9784696, 9787034, 9780020, 9777969, 9777182, 9768308, 9772433, 9785062, 9775567, 9779674, 9779289
11609: 9774549, 9772104, 9765172, 9428643, 9775183, 9772343, 9725725, 9478032, 9773857, 9721993, 9776420, 9734061, 9765713, 9790002, 8108285, 9768308, 9701366, 9774598, 9776303, 9778063
11649: 9775171, 9235972, 9242051, 9776710, 9773470, 9769504, 9775648, 9777492, 9777969, 9776385, 9780019, 8345701, 9429236, 9680209, 9782319, 9749830, 9648242, 9778813, 9776489, 9776434
11724: 9773014, 9774187, 9765713, 8438145, 9738868, 9773574, 9696204, 9778917, 9775500, 9783075, 9776420, 9717601, 8312804, 9749034, 9776148, 9776176, 9780020, 9777941, 9778939, 9527358
11951: 9775881, 9774352, 9780020, 9782319, 9779141, 9769504, 9772291, 9779150, 9773857, 9780019, 9784696, 9776385, 9777492, 9376034, 9765713, 9648242, 9680209, 9778236, 9667806, 9773877
11986: 9778102, 9771627, 9780020, 9777043, 9775131, 9774017, 9776691, 9775717, 9775733, 9779288, 9772433, 9730183, 9768308, 9776148, 9766088, 9782319, 9698306, 9773768, 9772635, 9773275
12016: 9738868, 9768308, 9780020, 8462836, 9776566, 9751737, 9778804, 9771691, 9730183, 9778158, 9762249, 9770126, 9777492, 9769387, 9771568, 9581706, 8438145, 9776369, 9777856, 9772241
12286: 9779267, 9758170, 9777804, 9776566, 9773014, 9774595, 9775500, 9778627, 9771896, 9778628, 8462836, 9785260, 9748060, 9771568, 9501278, 9404462, 9782319, 9779242, 9778168, 9771224
12517: 9779520, 9759717, 9762249, 9779777, 9766140, 9776967, 9703727, 9783237, 9733713, 9772903, 8345701, 9544516, 8608638, 9376116, 9782319, 9223506, 9603293, 9773887, 9776190, 9574169
12598: 9778971, 9777043, 9776420, 9730183, 9761859, 9773470, 9773296, 9775648, 9774461, 9778102, 9748060, 9776385, 9770450, 9788736, 9749830, 9779411, 9782319, 9777307, 9776322, 9772453
12718: 9778942, 9780020, 9779541, 8438145, 9779181, 9746810, 9773290, 9730183, 9762249, 9757698, 9780517, 9768481, 9790344, 9670324, 9648242, 9238262, 7819000, 9775183, 9776234, 9772099
12750: 9449555, 9769370, 9777705, 9771896, 9774937, 9775486, 9747690, 9145316, 9376116, 9780019, 9777492, 9257304, 8222657, 9771568, 9749830, 9306867, 9782319, 9364014, 9772343, 9778804
12879: 9775752, 9780517, 9544516, 9773045, 9769800, 9772279, 9778628, 9762249, 9781656, 9775776, 9782984, 9780020, 9429236, 9603293, 8222657, 9698306, 9782319, 9776303, 9771125, 9778500
12974: 9773857, 9773962, 9762249, 9788736, 9773296, 9772443, 9779748, 9779867, 9769387, 9733713, 9738303, 7662811, 9765713, 9680209, 9749830, 8608638, 9782319, 9778971, 9774120, 9773279
13208: 9768308, 9778827, 9772088, 9782319, 9774461, 9774541, 9770029, 9711149, 9759717, 9778102, 9777043, 9776148, 9230665, 9785062, 9777492, 9376116, 9223506, 9772297, 9779867, 9778657
14241: 9738868, 9696204, 9730183, 9772453, 9778257, 9306867, 9683127, 9668080, 9779242, 7516793, 9376034, 9452817, 8438145, 9293171, 9749830, 8222657, 9652905, 9773464, 9583381, 9336894
14894: 9778216, 9772367, 9780020, 9701366, 9775347, 9781987, 9779509, 9775927, 9773412, 9777705, 9777492, 9778102, 9777043, 9376116, 9680209, 9762249, 9785062, 9777992, 9542734, 9776985
15028: 9772963, 9776041, 9748060, 9771151, 9775846, 9776315, 9778158, 9770102, 9772433, 9780020, 9703727, 9771568, 8462836, 9778628, 9768308, 9772104, 9782319, 9779129, 9775708, 9780986
15075: 9775611, 9780019, 9765680, 9772751, 9777693, 9772291, 9775673, 9773962, 9768481, 9762249, 9777492, 9581706, 9780020, 9784696, 9779411, 8608638, 9782319, 9773877, 9778973, 9772380
15162: 9756361, 9776394, 7516793, 9782319, 9759966, 9776489, 9775648, 9771691, 9775500, 9772228, 9790344, 9762249, 9238262, 7984796, 8024126, 9223506, 9652905, 9777693, 9772366, 9779520
15226: 9776551, 9775733, 9782319, 9293016, 9772367, 9771051, 9770145, 9777804, 9754265, 9779184, 9775717, 9765713, 9782083, 9376034, 8222657, 9680209, 9648242, 9775793, 9775985, 9772882
15247: 9779417, 9774020, 9753788, 9772659, 9778158, 9788495, 9767490, 9770425, 9778628, 9768308, 9748319, 9652905, 9223506, 9765713, 9782319, 9780019, 8389835, 9776292, 9769712, 9772711
15304: 9775611, 9771896, 9738729, 9779867, 9778736, 9754794, 9777043, 9775990, 9772903, 9661194, 9637076, 7984796, 9429236, 9780020, 9238262, 9782319, 9785062, 9775785, 9772710, 9772443
15545: 9435832, 9470078, 7984796, 9776560, 9777364, 9391394, 9482380, 9771995, 9748060, 9780020, 9772343, 9679835, 9768308, 9770450, 9766088, 9701366, 8494970, 9521404, 9775809, 9734255
15697: 9775697, 9777043, 9770450, 9777182, 9773351, 9775990, 9773210, 9771896, 9772228, 9783203, 9744513, 9777492, 9749830, 9680209, 9544516, 9782319, 9785062, 9771166, 9777811, 9777358
16035: 9778198, 9780193, 9762249, 9766468, 9789386, 9777299, 9772711, 9790344, 8462836, 9463929, 9778627, 8608638, 9603293, 9223506, 9544516, 9493113, 8438145, 9756361, 9754160, 9776544
16177: 9761859, 9773987, 9779417, 9777693, 9778971, 9779184, 9784696, 9777768, 9776176, 9776420, 9766468, 9780020, 9703482, 9306867, 9770450, 9463929, 9701366, 9773003, 9770882, 9772050
16562: 9771253, 9701366, 9684126, 9776420, 9778701, 9779564, 9788766, 9767447, 9772291, 9701323, 9776176, 9772104, 9642878, 9777043, 9776148, 9376116, 9749830, 9759966, 9466422, 9766441
17205: 9778842, 9773392, 9762249, 9775998, 9782726, 9737393, 9774096, 9779288, 9778102, 9768308, 6141222, 9448302, 7857085, 9782319, 9581706, 9698306, 9749830, 9777505, 9111840, 9778386
17548: 9779777, 9775131, 9762249, 9771627, 9774626, 9773412, 9775648, 9767490, 9737083, 9544516, 9581706, 9749830, 9785062, 9693778, 9784696, 9680209, 9782319, 9784214, 9778971, 9774598
17649: 9769531, 9776385, 9429236, 9782319, 9777299, 9774032, 9777969, 9531834, 9776420, 9773987, 9741832, 8076727, 9603293, 9780472, 9200460, 9223506, 9780561, 9779129, 9779366, 9778787
18095: 9773014, 9775701, 9765713, 9782319, 9773877, 9775850, 9777969, 9778628, 9779285, 9768308, 9737442, 9779288, 9776420, 9784696, 9738729, 9785260, 9780019, 9769917, 9711149, 9775184
18294: 9772380, 9776420, 9770799, 9782319, 9778500, 9771367, 9776967, 9775648, 9772903, 9777320, 9775500, 9748060, 9777804, 9772433, 8345701, 9501278, 9780020, 9774574, 9774598, 9767909
18370: 9772389, 9761311, 9779417, 9776071, 9777364, 8494970, 9772711, 9668072, 9768308, 9772866, 9777804, 9771568, 9699625, 9223506, 9777492, 9772433, 9782319, 9772869, 9772635, 9337593
19025: 9779813, 9758170, 9777768, 9773279, 9776386, 9772706, 9776967, 8462836, 9773292, 9775776, 9778628, 9748060, 9749830, 9772433, 9501278, 9782319, 8608638, 9770829, 9770451, 9777636
19026: 9778902, 9776041, 9762249, 9770997, 9776394, 9775990, 9775804, 9730183, 9685524, 9777043, 9603293, 9777492, 9780561, 8608638, 9581706, 9749830, 9782319, 9779520, 9775785, 9772963
19176: 9778736, 9775855, 9779417, 9770400, 9770045, 9772866, 9777804, 9774032, 9737442, 9730183, 9501278, 9777043, 9776420, 9581706, 9693778, 9785260, 9782319, 9498083, 9776489, 9776917
19282: 9771627, 9778827, 9772433, 9782319, 9777319, 9768308, 9774352, 9771367, 9774461, 9778628, 9777969, 9777182, 9777043, 8550850, 9785062, 9789481, 9223506, 9779269, 9776882, 9776071
19586: 9769370, 9772710, 9777804, 9754794, 9771325, 9777026, 9775500, 9777492, 9773292, 9773295, 9748060, 9780020, 9771568, 9784696, 9765713, 9306867, 9782319, 9789537, 9787185, 9775461
19904: 9776918, 9774096, 9762249, 9771325, 9778381, 9769504, 9769370, 9775776, 9779713, 9777804, 9376116, 9782083, 8076727, 9223506, 9785062, 9779411, 9782319, 9754160, 9773070, 9779520
19915: 9790537, 9773412, 9785062, 8438145, 9490658, 9779620, 9772256, 8660008, 9772228, 9772433, 9774541, 9777804, 9777182, 9780020, 9772903, 9642878, 8189648, 9775493, 9790822, 9775965
20050: 9776049, 9772228, 9777492, 9782319, 9775142, 9774555, 9771151, 9761586, 9778102, 9775776, 9775648, 9749830, 9242051, 9680209, 8462836, 9376116, 9698306, 9779071, 9759544, 9775297
20098: 9776292, 9514908, 9777296, 9763513, 9754177, 9774527, 9772660, 9775648, 9679995, 9772433, 9789922, 9532638, 9306867, 9679835, 8494970, 9749830, 9701366, 9777026, 9769712, 8315213
20306: 9772727, 9748060, 9778845, 9779242, 9738868, 9778413, 9779288, 9778102, 9777969, 9770450, 9772903, 9769432, 9776420, 7941155, 9501278, 9749830, 9782319, 9779860, 9778028, 9775965
20386: 9761859, 9762249, 9781656, 9776985, 9767624, 9774826, 9738303, 8881380, 9463929, 9777043, 9603293, 8608638, 9223506, 9544516, 9788736, 9581706, 9782319, 9773943, 9774404, 9773306
20396: 9772366, 9777043, 9776148, 9429236, 9776508, 9770102, 9775577, 9775850, 9780193, 9776385, 9772903, 9773279, 9780020, 8608638, 7984796, 8438145, 9603293, 9774574, 9773070, 9775713
20968: 9766434, 9774352, 9762249, 9771151, 9773045, 9774826, 9782115, 9775927, 9780447, 9544516, 9581706, 9778628, 9603293, 9785062, 9223506, 9782319, 8076727, 9775697, 9779408, 9771626
21298: 9778386, 9771758, 9780020, 8438145, 9779133, 9778375, 9769387, 9773962, 9772291, 9777492, 9778627, 8189648, 9790325, 9501278, 9581706, 9698306, 9776148, 9776882, 9773461, 9771083
21378: 9778668, 9772711, 9770450, 9782319, 9753788, 9769504, 9780020, 9775915, 9777969, 9771855, 9779713, 9769387, 9784696, 9777492, 9741832, 9785062, 9603293, 9775184, 9776377, 9772733
21463: 9775003, 9773292, 9762249, 9779629, 9711149, 9773295, 9781705, 9780019, 9777969, 9772433, 9772228, 9778628, 9776420, 9782319, 9779411, 8076727, 9223506, 9777374, 9774549, 9773866
21471: 9771576, 9773248, 9749830, 8438145, 9771065, 9776386, 9472571, 9779227, 9316796, 9737442, 7984796, 9776176, 7662811, 9762249, 9603293, 9376116, 8608638, 9775647, 9779657, 9777992
21552: 9774559, 9778722, 9779417, 9777464, 9773356, 9768308, 8660008, 9780019, 9703482, 9779285, 8494970, 9772433, 9780020, 9772903, 9771568, 9772291, 9782319, 9777307, 9768043, 9779181
21557: 9770729, 9775361, 9748060, 9779520, 9777492, 9783203, 9778627, 9765153, 9769387, 9688835, 9767474, 9698306, 9777043, 9429236, 9293016, 9238262, 9782319, 9784214, 9775419, 9774376
22130: 9774015, 9771855, 9762249, 9775171, 9773279, 9733713, 9767546, 9767624, 9782836, 9749830, 9544516, 9777043, 9603293, 9581706, 9782083, 9785062, 9782319, 9778623, 9741004, 9689167
22404: 9779489, 9735725, 4721905, 9774541, 9776238, 9772678, 9788692, 9782115, 9778627, 9776420, 9772903, 8345701, 9603293, 9780561, 9765713, 9223506, 9782319, 9779873, 9720068, 9774020
22433: 9775648, 9791165, 9775776, 9780020, 9776046, 9779642, 9478032, 9777693, 9776385, 9777768, 9508386, 9768308, 9738769, 9757698, 9784696, 9698306, 8438145, 9772227, 9778236, 9776922
22548: 9771325, 9771859, 9777182, 9778236, 9779184, 9776152, 9776041, 9679995, 9780517, 9765713, 9777492, 9771568, 9544516, 9782319, 8076727, 9680209, 9223506, 9775183, 9779423, 9778942
22551: 9772227, 9771896, 9762249, 9778842, 9776152, 9777299, 9629357, 9733713, 9777492, 9784696, 9787564, 9785260, 9544516, 9603293, 9581706, 8608638, 9782319, 9776234, 9774840, 9771473
22700: 9774065, 9776191, 9785062, 9782319, 9778500, 9770082, 9773356, 9772228, 9768308, 9770102, 9320267, 9772903, 8462836, 9762249, 9429236, 9780019, 9785260, 9772227, 9777475, 9772366
22941: 9772751, 9778722, 9748060, 9771572, 9773962, 9774826, 9780472, 9782726, 9780019, 9778628, 9767490, 7516793, 9698306, 9665676, 9782319, 9223506, 8389835, 9778842, 9774163, 9778369
22981: 9776152, 9778722, 9780019, 9774944, 9771523, 9779417, 9754265, 9779184, 9777320, 9773412, 9771568, 8494970, 9768308, 9782083, 9772433, 9749830, 9782319, 9772302, 9779007, 9769712
23203: 9778902, 9773962, 9777182, 9774163, 9769996, 9761311, 9772228, 9780019, 9780472, 9730183, 8345701, 9768308, 9698306, 9788736, 9770450, 9223506, 9782319, 9773877, 9771627, 9769497
23541: 9776385, 9771888, 9780019, 9779071, 9472571, 9771796, 9636715, 9771855, 9772866, 9508386, 9772903, 9784696, 9429236, 9698306, 9680209, 9749830, 9782319, 9775983, 9784214, 9785205
24365: 9777704, 9775430, 9700074, 9775323, 9478032, 9774096, 9770450, 9773295, 9780019, 9772291, 9701366, 9488259, 9772228, 9768308, 9663801, 9777043, 9785062, 9778302, 9774864, 9770729
24385: 9771333, 9676294, 9765713, 9782319, 9770882, 9772660, 9771842, 9779417, 9706177, 9679995, 9717601, 9448754, 9677083, 9721993, 9652905, 9544516, 9777043, 9777079, 9776570, 9774363
24396: 9778718, 9771796, 9770450, 8438145, 9772366, 9775648, 9774527, 9774541, 9777856, 9780020, 9777043, 9769370, 9776176, 9642878, 9776148, 7984796, 9771568, 9775809, 9771626, 9771995
24491: 9779867, 9779541, 9762249, 9774352, 9771126, 9774032, 9779227, 9776385, 9777043, 9777768, 9060044, 9788736, 9376116, 9603293, 9785260, 8608638, 9782319, 9771151, 9776040, 9773045
24581: 9767665, 9709555, 9721993, 9701366, 9771859, 9699867, 9752939, 9699601, 9760140, 9717601, 9542727, 9679835, 9749034, 9766088, 7516793, 9508386, 8108285, 9698332, 9726453, 9769422
24697: 9773356, 9482177, 9780019, 9776315, 9764622, 9762249, 9781656, 9730183, 9629357, 9782836, 9693778, 9780020, 9603293, 8608638, 9376116, 8345701, 9782319, 9772366, 9767546, 9767989
24861: 9772363, 9778942, 9257304, 9775785, 9783965, 9775648, 9769370, 9778102, 9777043, 9776176, 9779285, 9777969, 9376116, 9293016, 9603293, 9785062, 8438145, 9772575, 9779648, 9778701
25117: 9767665, 9771576, 9376034, 9774403, 9746810, 9776394, 9773295, 9777804, 9777492, 9429236, 9680396, 9782219, 9642878, 9785260, 7819000, 9652905, 9782319, 9778236, 9774595, 9775752
25262: 9773350, 9769432, 9769387, 9728166, 9757574, 9784559, 9755800, 9776420, 9452817, 9744513, 9707450, 9501278, 9223506, 9762249, 8345701, 9429236, 9782319, 9772434, 9772772, 9778236
25501: 9773900, 9780020, 9775647, 9701366, 9772601, 9776508, 9775927, 9472571, 9772104, 9737442, 9730183, 9306867, 8494970, 9772433, 9776292, 9648242, 9778628, 9761859, 9775785, 9776046
25554: 9776148, 9777470, 9778922, 9775673, 9779288, 9779071, 9765680, 9771065, 9730183, 9768308, 9769387, 7516793, 9782319, 9776176, 7662811, 9223506, 9698306, 9759544, 9778021, 9772029
25595: 9778917, 9776322, 9771568, 9782319, 9776489, 9775990, 9779705, 9711149, 9778158, 9775500, 9772433, 9777182, 9772903, 8494970, 9789922, 9749830, 9238262, 9779263, 9773045, 9773887
25611: 9772660, 9773887, 9701366, 6141222, 9772453, 9775183, 9779184, 9773296, 9777768, 9771691, 9776148, 9770102, 9493113, 7662811, 9768308, 9785062, 9749830, 9299282, 9777704, 9774363
25612: 9774943, 9778722, 9776148, 9771242, 9779288, 9782108, 9773987, 9784696, 9782378, 9776385, 9772104, 9776420, 9778628, 9603293, 9749830, 9404462, 9782319, 9768866, 9770451, 9778369
25669: 9770450, 9776148, 9774229, 9777043, 9772363, 9714487, 9771842, 9775430, 9777804, 9679995, 9772228, 9776176, 9780472, 9680209, 9749830, 9698306, 9782319, 9774580, 9776691, 9779498
25722: 9771151, 9756361, 9780561, 9771626, 9779777, 9737442, 9784696, 9724867, 9788823, 9776041, 9320267, 9603293, 9777492, 9749830, 7516793, 8608638, 9782319, 9773543, 9778310, 9779129
26306: 9773070, 9774352, 9776420, 9782319, 9768308, 9779867, 9774142, 9757574, 9778827, 9775927, 9780020, 9769387, 9695726, 9762249, 9776176, 8345701, 9376116, 9771473, 9779520, 9769581
26391: 9052390, 9790278, 9776420, 9782319, 9769341, 9780986, 9777969, 9770028, 9779509, 6141222, 9306867, 9482380, 9776292, 9772433, 8494970, 9749830, 9670324, 9770029, 9494556, 9779813
26726: 9788521, 9769370, 9780019, 9773356, 9791134, 9778628, 9778661, 9778922, 9779417, 9776420, 9775927, 9775776, 9777043, 9770450, 9501278, 9782319, 9785260, 9667806, 9771237, 9778021
26758: 9774074, 9776041, 9777182, 9775701, 9776489, 9757574, 9775648, 9770450, 9744513, 9772228, 9780020, 9780019, 9784696, 9771568, 9238262, 9782083, 9782319, 9773070, 9775582, 9773288
27189: 9769497, 9778158, 9757698, 9782319, 9773045, 9776041, 9767697, 9777182, 9769712, 9679835, 9777043, 9532638, 9775500, 9681073, 9780472, 9721993, 9717601, 9773985, 9772228, 9772095
28441: 9773288, 9770400, 9762249, 9773137, 9790574, 9773297, 9778102, 9772291, 9779184, 9772903, 9703482, 9777043, 9306867, 9770450, 9785062, 9785260, 8438145, 9775713, 9790827, 9774404
28490: 9773744, 9738729, 9778845, 9769341, 9753907, 9768308, 9773857, 9773014, 9772026, 9765713, 9772104, 9695163, 9223506, 9448535, 8389835, 8608638, 9782319, 9773574, 9779956, 9773486
28549: 9773857, 9777693, 9762249, 9581706, 9773612, 9772830, 9737442, 9772343, 9767546, 9685856, 9730183, 8462836, 9238262, 9749830, 6141222, 9785062, 8438145, 9775964, 9775551, 9778623
28636: 9773887, 9778500, 9780020, 9782319, 9772407, 9772029, 9777406, 9772957, 9775648, 9744513, 9772903, 9780019, 9748060, 7516793, 9784696, 9785062, 9306867, 9775347, 9771572, 9771224
28989: 9775171, 9772297, 9777182, 9776190, 9776152, 9777406, 9774096, 9703727, 9770102, 9772903, 9777043, 9429236, 9785062, 9777804, 9785260, 9680209, 9782319, 9778192, 9770541, 9777299
29086: 9773014, 9778628, 9771156, 9782319, 9766721, 9770028, 9337593, 9767490, 9696204, 8494970, 9776292, 9584263, 9769387, 9771568, 9772433, 9717601, 9780020, 9769624, 9779383, 9487749
29394: 9776551, 9770450, 9748060, 8024126, 9779423, 9778413, 9775850, 9778627, 9744513, 9771691, 9733666, 9780020, 9788736, 9544516, 9652905, 9680209, 9782319, 9774506, 9777955, 9772256
29465: 9770451, 9770799, 9762249, 9774559, 9778722, 9779288, 9789927, 9506462, 9429236, 9776420, 9767765, 9544516, 9200460, 9223506, 9603293, 8076727, 9782319, 9771235, 9786524, 9778386
29581: 9771896, 9452380, 9679835, 9782319, 9774516, 9235972, 9772433, 9763513, 9777969, 9768242, 9779417, 9776176, 9777043, 9780020, 9775927, 9717601, 9789481, 9776918, 9773434, 9778192
29813: 9776566, 9775402, 9776292, 9774404, 9773356, 9770450, 9777492, 9703482, 9778102, 9729924, 9220683, 9402377, 7857085, 9771568, 9306867, 9701366, 9663801, 9774554, 9773015, 9772453
29973: 9771691, 9776918, 9376034, 9778905, 9774358, 9775701, 9768242, 9777705, 9775990, 9376116, 9777804, 9777043, 9776176, 9603293, 9293016, 9776420, 8438145, 9759966, 9777385, 9774297
30023: 9755712, 9774020, 9762249, 9751737, 9788495, 9781656, 9782115, 9771568, 9677083, 9730183, 9448535, 9769387, 9603293, 9581706, 9782319, 8076727, 9721993, 9769624, 9788521, 9738868
30128: 9779417, 9773290, 9724792, 9774461, 9772659, 9778827, 9448154, 8462836, 9771568, 9786252, 9501278, 9463929, 9765713, 9544516, 9782319, 9223506, 9452817, 9775915, 9776292, 9772925
30228: 9772366, 9780020, 9765545, 8438145, 9775183, 9769504, 9775850, 9744513, 9765680, 9762249, 9790344, 8462836, 9788797, 9603293, 9652905, 9544516, 9429236, 9778843, 9778236, 9776234
30376: 9776583, 9769370, 9770450, 9782319, 9776369, 9766468, 9771352, 9780020, 9778448, 9776292, 8519225, 8345701, 9679971, 9642878, 9781080, 9200460, 9698306, 9776544, 9778804, 9774074
30529: 9778843, 9376034, 9778257, 9772185, 9771065, 9761586, 9765680, 8462836, 9775648, 9775500, 9785260, 9768308, 9785062, 9772433, 9529717, 9544516, 8438145, 9772193, 9775697, 9771572
30702: 9772099, 9777043, 7516793, 9776148, 9768308, 9778842, 9776394, 9479487, 9145316, 9737083, 9767637, 9777492, 9749830, 9699625, 9789481, 9698306, 9782319, 9777955, 9776917, 9772434
30933: 9770592, 9737442, 9772433, 9782319, 9774826, 9775042, 9773962, 9772367, 9672256, 9768481, 9790344, 9776292, 9777804, 9648242, 9663801, 9603293, 8345701, 9771124, 9768043, 9770568
31455: 9773846, 9737442, 9776176, 9701366, 9771330, 9773279, 9746034, 9773962, 9776855, 7985048, 9777043, 9779417, 9777768, 9501278, 9293016, 9376116, 9698306, 9778661, 9775325, 9773857
31467: 9776929, 9777492, 9729924, 9701366, 9772050, 9779813, 9779511, 9482380, 9777768, 9774013, 9685695, 9740182, 8494970, 9757698, 9293016, 9238262, 9648242, 9775402, 9779541, 9775142
31647: 9773292, 9777374, 9748060, 9772923, 9774013, 9783379, 9778102, 9674639, 9773295, 9775500, 9778628, 9770450, 9780020, 9776420, 8462836, 9306867, 9782319, 9775701, 9775964, 9776087
32018: 9746034, 9770400, 9754265, 9775648, 9772453, 9498083, 9777043, 9776394, 9776385, 9685856, 9749830, 9772903, 7516793, 9306867, 9738729, 9776420, 9701366, 9472571, 9478032, 9776489
32047: 9761311, 9724764, 9777804, 9758170, 9593538, 9776099, 9779417, 9775500, 9768308, 9774527, 9640246, 7516793, 9788736, 9785062, 8462836, 9782319, 9223506, 9774461, 9777529, 9778645
32809: 9771523, 9776292, 9771996, 9773488, 9714487, 9772711, 9769387, 9677083, 9789747, 9223506, 9463929, 9776176, 9771568, 9376116, 9603293, 9784696, 9782319, 9773316, 9777374, 9772632
